event-id,timestamp,location-long,location-lat,ground-speed,height-above-ellipsoid,individual-taxon-canonical-name,eobs:temperature,tag-local-identifier,individual-local-identifier,date,road_id
316768166,2014-04-17 19:20:06.000,33.4191825,7.9901725,0.07,413.1,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2014-04-17 19:20:06.000,30482
316768175,2014-04-18 02:00:23.000,33.4191725,7.9901542,0.05,400.6,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-18 02:00:23.000,30482
316768188,2014-04-18 03:05:07.000,33.4191536,7.990134,0.15,398.9,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-18 03:05:07.000,30482
316768200,2014-04-18 04:05:07.000,33.4194875,7.9902766,0.68,397.6,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-18 04:05:07.000,30482
316768212,2014-04-18 05:05:07.000,33.4194974,7.9902889,0.12,398.0,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-18 05:05:07.000,30482
316768224,2014-04-18 06:05:07.000,33.4195078,7.9901604,0.15,401.4,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2014-04-18 06:05:07.000,30482
316768236,2014-04-18 07:05:08.000,33.3065984,8.2281036,15.03,1306.8,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2014-04-18 07:05:08.000,30482
316768249,2014-04-18 08:10:07.000,33.2185714,8.7111886,2.97,1248.2,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-18 08:10:07.000,30482
316768262,2014-04-18 09:15:06.000,33.1547481,9.1789604,18.53,1176.5,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-18 09:15:06.000,30482
316768274,2014-04-18 10:15:07.000,33.2095744,9.6214368,16.78,2049.7,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2014-04-18 10:15:07.000,30482
316768287,2014-04-18 11:15:07.000,33.1956979,10.0765707,20.55,2060.5,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2014-04-18 11:15:07.000,30482
316768299,2014-04-18 12:15:07.000,33.1691692,10.5118131,17.28,1630.2,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-18 12:15:07.000,30482
316768312,2014-04-18 13:20:07.000,33.1703402,11.0072086,8.29,2309.9,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2014-04-18 13:20:07.000,30482
316768324,2014-04-18 14:20:07.000,33.2792081,11.4186047,7.13,2969.8,Ciconia ciconia,19.0,3048,PLG 5P311 (3048),2014-04-18 14:20:07.000,30482
316768336,2014-04-18 15:20:07.000,33.3384334,11.8719837,8.31,1548.6,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2014-04-18 15:20:07.000,30482
316768349,2014-04-18 16:25:06.000,33.2911912,11.9225276,0.02,467.3,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-18 16:25:06.000,30482
316768361,2014-04-18 17:25:07.000,33.2911529,11.922528,0.08,459.5,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-18 17:25:07.000,30482
316768374,2014-04-18 18:25:07.000,33.2911627,11.9225486,0.05,466.0,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-18 18:25:07.000,30482
316768387,2014-04-18 19:30:07.000,33.2911343,11.9225429,0.19,459.7,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-18 19:30:07.000,30482
316768394,2014-04-19 02:00:23.000,33.2946073,11.9213469,0.03,462.3,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-19 02:00:23.000,30482
316768407,2014-04-19 03:05:06.000,33.2946169,11.9213474,0.12,460.6,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-19 03:05:06.000,30482
316768419,2014-04-19 04:05:07.000,33.2944188,11.9200454,0.27,454.1,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-19 04:05:07.000,30482
316768431,2014-04-19 05:05:08.000,33.2949405,11.9186861,0.11,457.9,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-19 05:05:08.000,30482
316768443,2014-04-19 06:05:23.000,33.295003,11.9187152,0.05,460.1,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-19 06:05:23.000,30482
316768456,2014-04-19 07:10:06.000,33.1633249,12.1398162,20.02,493.0,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-19 07:10:06.000,30482
316768468,2014-04-19 08:10:06.000,33.01497,12.4071126,23.04,1227.2,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-19 08:10:06.000,30482
316768480,2014-04-19 09:10:06.000,33.0571954,12.9228979,25.42,2546.5,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2014-04-19 09:10:06.000,30482
316768492,2014-04-19 10:10:07.000,33.2686121,13.416836,12.14,1723.1,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-19 10:10:07.000,30482
316768506,2014-04-19 11:15:06.000,33.5581146,13.881881,12.78,1957.3,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-19 11:15:06.000,30482
316768518,2014-04-19 12:15:06.000,33.606578,14.3673819,12.34,1779.6,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-19 12:15:06.000,30482
316768530,2014-04-19 13:15:07.000,33.5727263,14.7477587,11.79,2646.7,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2014-04-19 13:15:07.000,30482
316768543,2014-04-19 14:20:07.000,33.5405355,15.1111029,16.28,2939.8,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2014-04-19 14:20:07.000,30482
316768555,2014-04-19 15:20:07.000,33.463466,15.412444,10.78,1523.2,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-19 15:20:07.000,30482
316768567,2014-04-19 16:20:08.000,33.4865189,15.5380785,0.09,463.8,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-19 16:20:08.000,30482
316768579,2014-04-19 17:20:08.000,33.486887,15.5381157,0.4,455.4,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-19 17:20:08.000,30482
316768593,2014-04-19 18:25:07.000,33.4869152,15.5394127,0.02,470.6,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-19 18:25:07.000,30482
316768605,2014-04-19 19:25:07.000,33.4873656,15.540293,0.05,459.9,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-19 19:25:07.000,30482
316768613,2014-04-20 02:00:23.000,33.4883075,15.5444823,0.33,454.6,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-20 02:00:23.000,30482
316768626,2014-04-20 03:05:07.000,33.4882672,15.5444176,0.79,451.8,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-20 03:05:07.000,30482
316768638,2014-04-20 04:05:08.000,33.4889155,15.5445699,0.92,463.6,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-20 04:05:08.000,30482
316768651,2014-04-20 05:10:07.000,33.4870145,15.5471137,0.39,460.3,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-20 05:10:07.000,30482
316768663,2014-04-20 06:10:07.000,33.5369344,15.5257623,8.53,749.3,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-20 06:10:07.000,30482
316768675,2014-04-20 07:10:07.000,33.5362091,15.5827905,11.45,1304.6,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-20 07:10:07.000,30482
316768687,2014-04-20 08:10:07.000,33.4963166,15.8386804,11.0,1303.8,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-20 08:10:07.000,30482
316768700,2014-04-20 09:15:06.000,33.4633361,16.1332365,9.69,845.3,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-20 09:15:06.000,30482
316768712,2014-04-20 10:15:07.000,33.439705,16.3541794,19.06,2329.1,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-20 10:15:07.000,30482
316768726,2014-04-20 11:20:07.000,33.5046343,16.7638563,17.72,879.5,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-20 11:20:07.000,30482
316768739,2014-04-20 12:25:18.000,33.5216267,16.8413636,18.03,3572.1,Ciconia ciconia,14.0,3048,PLG 5P311 (3048),2014-04-20 12:25:18.000,30482
312151056,2014-04-20 13:30:07.000,33.6083899,17.2727991,,,Ciconia ciconia,,3048,PLG 5P311 (3048),2014-04-20 13:30:07.000,30482
316768765,2014-04-20 14:35:06.000,33.7214216,17.5125563,11.74,2797.2,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2014-04-20 14:35:06.000,30482
316768777,2014-04-20 15:35:07.000,33.8181564,17.7909919,9.07,1993.2,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-20 15:35:07.000,30482
316768789,2014-04-20 16:35:07.000,33.9040942,17.9790537,0.58,378.9,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-20 16:35:07.000,30482
316768801,2014-04-20 17:35:07.000,33.9037968,17.9794287,0.18,372.9,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-20 17:35:07.000,30482
316768814,2014-04-20 18:35:07.000,33.8997446,17.9817733,0.37,372.8,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-20 18:35:07.000,30482
316768826,2014-04-20 19:35:07.000,33.8997795,17.9817221,0.21,379.0,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-20 19:35:07.000,30482
316768832,2014-04-21 02:00:23.000,33.8957199,17.9888113,0.1,372.1,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-21 02:00:23.000,30482
316768845,2014-04-21 03:05:06.000,33.8938837,17.9896873,0.78,363.9,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-21 03:05:06.000,30482
316768857,2014-04-21 04:05:13.000,33.8948623,17.9900696,0.19,375.7,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-21 04:05:13.000,30482
316768870,2014-04-21 05:10:06.000,33.8948239,17.9900611,0.16,378.5,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-21 05:10:06.000,30482
316768882,2014-04-21 06:10:07.000,33.893012,17.9929477,0.08,364.5,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-21 06:10:07.000,30482
316768894,2014-04-21 07:10:07.000,33.8807215,17.9746557,6.75,531.7,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-21 07:10:07.000,30482
316768907,2014-04-21 08:15:07.000,33.8942887,18.0360955,14.34,756.6,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-21 08:15:07.000,30482
316768920,2014-04-21 09:20:06.000,33.9473539,18.2363968,11.07,1000.5,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-21 09:20:06.000,30482
316768932,2014-04-21 10:20:06.000,33.795293,18.510896,14.02,960.9,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-21 10:20:06.000,30482
316768945,2014-04-21 11:20:06.000,33.6957201,18.6846888,12.98,954.1,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-21 11:20:06.000,30482
316768957,2014-04-21 12:20:07.000,33.6020883,18.8575026,7.14,1607.4,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2014-04-21 12:20:07.000,30482
316768969,2014-04-21 13:20:07.000,33.5337122,19.0856286,9.92,1837.3,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-21 13:20:07.000,30482
316768981,2014-04-21 14:20:21.000,33.5013563,19.3495778,9.61,2620.6,Ciconia ciconia,17.0,3048,PLG 5P311 (3048),2014-04-21 14:20:21.000,30482
316768994,2014-04-21 15:25:06.000,33.4794327,19.4280508,12.67,1223.9,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-21 15:25:06.000,30482
316769006,2014-04-21 16:25:07.000,33.397127,19.4682665,0.37,330.0,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2014-04-21 16:25:07.000,30482
316769018,2014-04-21 17:25:08.000,33.3991599,19.4686394,0.57,320.3,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-21 17:25:08.000,30482
316769032,2014-04-21 18:30:06.000,33.3993123,19.4688494,0.12,333.6,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-21 18:30:06.000,30482
316769044,2014-04-21 19:30:06.000,33.3993069,19.4688904,0.13,323.7,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-21 19:30:06.000,30482
316769051,2014-04-22 02:00:23.000,33.3971422,19.4726492,0.04,324.8,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-22 02:00:23.000,30482
316769064,2014-04-22 03:05:07.000,33.3971396,19.4726519,0.11,324.1,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-22 03:05:07.000,30482
316769077,2014-04-22 04:10:07.000,33.4040619,19.4636485,0.5,330.0,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-22 04:10:07.000,30482
316769089,2014-04-22 05:10:07.000,33.4041338,19.46364,0.57,339.8,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-22 05:10:07.000,30482
316769101,2014-04-22 06:10:07.000,33.4040745,19.4636532,0.23,344.1,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-22 06:10:07.000,30482
316769113,2014-04-22 07:10:07.000,33.3552942,19.481487,6.47,575.3,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-22 07:10:07.000,30482
316769126,2014-04-22 08:15:06.000,33.2453171,19.6837987,8.23,1067.2,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-22 08:15:06.000,30482
316769138,2014-04-22 09:15:06.000,33.2532268,19.9015919,13.07,1149.9,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-22 09:15:06.000,30482
316769150,2014-04-22 10:15:06.000,33.3339843,20.1100025,11.1,1394.1,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-22 10:15:06.000,30482
316769163,2014-04-22 11:15:07.000,33.3317215,20.3385406,13.33,973.4,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-22 11:15:07.000,30482
316769176,2014-04-22 12:20:07.000,33.2265096,20.5459169,6.03,2060.0,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-22 12:20:07.000,30482
316769188,2014-04-22 13:20:07.000,33.1351849,20.9157909,14.2,1280.2,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2014-04-22 13:20:07.000,30482
316769200,2014-04-22 14:20:07.000,33.1060723,21.181026,14.54,1306.2,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-22 14:20:07.000,30482
316769212,2014-04-22 15:20:07.000,33.070112,21.3460663,0.16,378.5,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2014-04-22 15:20:07.000,30482
316769224,2014-04-22 16:20:07.000,33.0701476,21.3460782,0.2,360.1,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2014-04-22 16:20:07.000,30482
316769236,2014-04-22 17:20:07.000,33.0687451,21.3466351,0.09,359.2,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2014-04-22 17:20:07.000,30482
316769249,2014-04-22 18:20:08.000,33.0687115,21.3465473,0.14,390.1,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-22 18:20:08.000,30482
316769261,2014-04-22 19:20:08.000,33.0687526,21.3465658,0.19,360.8,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-22 19:20:08.000,30482
316769270,2014-04-23 02:00:23.000,33.0717167,21.349439,0.51,367.9,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-23 02:00:23.000,30482
316769283,2014-04-23 03:05:06.000,33.0715428,21.3496703,0.11,379.0,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-23 03:05:06.000,30482
316769295,2014-04-23 04:05:08.000,33.0715542,21.3496358,0.3,382.3,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-23 04:05:08.000,30482
316769308,2014-04-23 05:10:07.000,33.0714723,21.3496893,0.57,369.9,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-23 05:10:07.000,30482
316769320,2014-04-23 06:10:07.000,33.0654381,21.3497926,0.18,376.9,Ciconia ciconia,43.0,3048,PLG 5P311 (3048),2014-04-23 06:10:07.000,30482
316769332,2014-04-23 07:10:07.000,33.0739625,21.3352728,9.11,580.7,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-23 07:10:07.000,30482
316769344,2014-04-23 08:10:07.000,33.0618931,21.3787946,11.42,620.2,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-23 08:10:07.000,30482
316769357,2014-04-23 09:15:07.000,33.1215726,21.5074509,17.83,875.9,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-23 09:15:07.000,30482
316769369,2014-04-23 10:15:07.000,33.234729,21.6984123,11.41,1583.0,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-23 10:15:07.000,30482
316769382,2014-04-23 11:15:07.000,33.2709636,22.1162849,17.45,937.8,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-23 11:15:07.000,30482
316769395,2014-04-23 12:20:07.000,33.2683108,22.5233334,15.25,1630.0,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-23 12:20:07.000,30482
316769407,2014-04-23 13:20:07.000,33.2919925,22.7830448,11.75,2880.3,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2014-04-23 13:20:07.000,30482
316769420,2014-04-23 14:25:06.000,33.3445881,23.1337911,10.03,2873.9,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2014-04-23 14:25:06.000,30482
316769432,2014-04-23 15:25:07.000,33.4558386,23.4948257,10.88,1715.2,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2014-04-23 15:25:07.000,30482
316769444,2014-04-23 16:25:07.000,33.5146372,23.6896045,9.94,694.6,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-23 16:25:07.000,30482
316769457,2014-04-23 17:30:07.000,33.5098996,23.6994708,0.43,388.7,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-23 17:30:07.000,30482
316769470,2014-04-23 18:30:08.000,33.5100159,23.6994041,0.09,400.8,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-23 18:30:08.000,30482
316769483,2014-04-23 19:35:08.000,33.5100084,23.6994587,0.16,399.8,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-23 19:35:08.000,30482
316769489,2014-04-24 02:00:23.000,33.5101389,23.6994257,0.03,400.2,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-24 02:00:23.000,30482
316769502,2014-04-24 03:05:06.000,33.5101059,23.6994354,0.17,404.2,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-24 03:05:06.000,30482
316769514,2014-04-24 04:05:07.000,33.5101249,23.6993991,0.11,405.7,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-24 04:05:07.000,30482
316769526,2014-04-24 05:05:07.000,33.5101325,23.6993914,0.13,410.4,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-24 05:05:07.000,30482
316769539,2014-04-24 06:10:06.000,33.4687028,23.7069146,12.57,490.4,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-24 06:10:06.000,30482
316769551,2014-04-24 07:10:07.000,33.3152439,23.8364573,11.92,821.3,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2014-04-24 07:10:07.000,30482
316769564,2014-04-24 08:15:06.000,33.3130183,24.1043555,13.61,819.1,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-24 08:15:06.000,30482
316769576,2014-04-24 09:15:07.000,33.3236436,24.4421272,5.08,281.0,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2014-04-24 09:15:07.000,30482
316769589,2014-04-24 10:20:07.000,33.3771207,24.6065123,14.36,1598.9,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-24 10:20:07.000,30482
316769602,2014-04-24 11:20:07.000,33.5064301,24.986406,18.26,2033.6,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-24 11:20:07.000,30482
316769614,2014-04-24 12:20:07.000,33.6106097,25.4124526,9.97,1871.3,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2014-04-24 12:20:07.000,30482
316769626,2014-04-24 13:20:07.000,33.7078714,25.7930929,18.35,2327.3,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2014-04-24 13:20:07.000,30482
316769639,2014-04-24 14:25:07.000,33.7912274,26.2265106,9.76,858.3,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-24 14:25:07.000,30482
316769652,2014-04-24 15:30:06.000,33.7004136,26.281126,5.76,590.5,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-24 15:30:06.000,30482
316769664,2014-04-24 16:30:07.000,33.7015083,26.2809189,0.88,584.7,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-24 16:30:07.000,30482
316769676,2014-04-24 17:30:07.000,33.7015476,26.2809282,0.1,586.6,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-24 17:30:07.000,30482
316769690,2014-04-24 18:35:08.000,33.699889,26.2738806,0.3,535.7,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-24 18:35:08.000,30482
316769703,2014-04-24 19:40:07.000,33.6992842,26.2711019,0.13,535.8,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-24 19:40:07.000,30482
316769708,2014-04-25 02:00:23.000,33.6959394,26.2730338,0.04,535.7,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-25 02:00:23.000,30482
316769721,2014-04-25 03:05:07.000,33.6959421,26.2730075,0.03,533.5,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-25 03:05:07.000,30482
316769733,2014-04-25 04:05:07.000,33.6959606,26.2727418,0.04,531.2,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-25 04:05:07.000,30482
316769745,2014-04-25 05:05:07.000,33.6960803,26.2722463,0.31,535.9,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-25 05:05:07.000,30482
316769758,2014-04-25 06:10:06.000,33.7089032,26.2936183,9.72,600.4,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-25 06:10:06.000,30482
316769770,2014-04-25 07:10:07.000,33.7032299,26.3715346,10.31,543.4,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-25 07:10:07.000,30482
316769782,2014-04-25 08:10:07.000,33.7479482,26.4679924,11.3,998.4,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2014-04-25 08:10:07.000,30482
316769794,2014-04-25 09:10:07.000,33.7540508,26.7208348,12.2,585.4,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-25 09:10:07.000,30482
316769806,2014-04-25 10:10:07.000,33.7573993,26.935578,13.13,795.7,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-25 10:10:07.000,30482
316769819,2014-04-25 11:10:07.000,33.5896279,27.2023371,17.85,511.3,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-25 11:10:07.000,30482
316769832,2014-04-25 12:15:06.000,33.3940154,27.4203598,14.67,420.8,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-25 12:15:06.000,30482
316769844,2014-04-25 13:15:08.000,33.2935216,27.6582688,7.97,331.6,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-25 13:15:08.000,30482
316769856,2014-04-25 14:15:14.000,33.1954931,27.8653516,7.17,542.2,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2014-04-25 14:15:14.000,30482
316769869,2014-04-25 15:20:08.000,33.147478,27.9891004,0.03,267.4,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-25 15:20:08.000,30482
316769882,2014-04-25 16:25:08.000,33.1379214,27.9903086,0.39,210.5,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-25 16:25:08.000,30482
316769895,2014-04-25 17:30:06.000,33.1379063,27.990309,0.08,216.8,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-25 17:30:06.000,30482
316769908,2014-04-25 18:30:07.000,33.1379594,27.9903757,0.22,206.2,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-25 18:30:07.000,30482
316769920,2014-04-25 19:30:07.000,33.1373367,27.9925765,0.21,207.5,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2014-04-25 19:30:07.000,30482
316769927,2014-04-26 02:00:23.000,33.1181358,28.0009395,0.03,212.6,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2014-04-26 02:00:23.000,30482
316769940,2014-04-26 03:05:08.000,33.1274105,27.9931441,0.04,208.8,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2014-04-26 03:05:08.000,30482
316769953,2014-04-26 04:10:07.000,33.1274266,27.9931318,0.08,210.6,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2014-04-26 04:10:07.000,30482
316769965,2014-04-26 05:10:07.000,33.1229747,27.9946496,0.17,215.9,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2014-04-26 05:10:07.000,30482
316769978,2014-04-26 06:15:06.000,33.1630912,27.9892163,0.12,178.1,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2014-04-26 06:15:06.000,30482
316769990,2014-04-26 07:15:07.000,33.2546747,27.9755466,0.07,98.7,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-26 07:15:07.000,30482
316770002,2014-04-26 08:15:07.000,33.2549912,27.9758833,0.08,90.3,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2014-04-26 08:15:07.000,30482
316770015,2014-04-26 09:20:06.000,33.4748197,27.8961817,14.88,202.3,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2014-04-26 09:20:06.000,30482
316770027,2014-04-26 10:20:07.000,33.5033937,27.8950257,1.66,280.1,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-26 10:20:07.000,30482
316770040,2014-04-26 11:20:07.000,33.5004863,27.8322978,0.55,50.5,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2014-04-26 11:20:07.000,30482
316770052,2014-04-26 12:20:07.000,33.4778323,27.6580877,9.83,214.8,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-26 12:20:07.000,30482
316770064,2014-04-26 13:20:07.000,33.4391447,27.5394062,15.24,734.3,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2014-04-26 13:20:07.000,30482
316770076,2014-04-26 14:20:07.000,33.4392395,27.567034,0.05,102.8,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-26 14:20:07.000,30482
316770089,2014-04-26 15:25:06.000,33.4479748,27.5685827,0.15,108.6,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2014-04-26 15:25:06.000,30482
316770101,2014-04-26 16:25:07.000,33.4479546,27.5685927,0.19,110.9,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2014-04-26 16:25:07.000,30482
316770114,2014-04-26 17:30:07.000,33.4479891,27.5685679,0.03,96.4,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2014-04-26 17:30:07.000,30482
