,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
156,4552_pl_afr_5,pl_afr_5,2015-07-05 08:35:06.000,2015-07-05 08:35:06.000,22.5313253,53.2399607
157,4559_pl_afr_5,pl_afr_5,2015-07-05 09:05:06.000,2015-07-05 09:05:06.000,22.482217,53.2299011
158,4559_pl_afr_5,pl_afr_5,2015-07-05 09:35:06.000,2015-07-05 09:35:06.000,22.4822153,53.2300063
159,4557_pl_afr_5,pl_afr_5,2015-07-05 10:05:07.000,2015-07-05 10:05:07.000,22.4798774,53.2296981
160,4558_pl_afr_5,pl_afr_5,2015-07-05 10:35:07.000,2015-07-05 10:35:07.000,22.4846303,53.2302757
161,4570_pl_afr_5,pl_afr_5,2015-07-05 11:05:07.000,2015-07-05 11:05:07.000,22.4822729,53.2298215
162,4552_pl_afr_5,pl_afr_5,2015-07-05 11:35:07.000,2015-07-05 11:35:07.000,22.5313409,53.2396833
163,4552_pl_afr_5,pl_afr_5,2015-07-05 12:05:07.000,2015-07-05 12:05:07.000,22.531324,53.2399402
164,4557_pl_afr_5,pl_afr_5,2015-07-05 12:35:07.000,2015-07-05 12:35:07.000,22.4799158,53.2297124
165,3951_pl_afr_5,pl_afr_5,2015-07-05 13:05:07.000,2015-07-05 13:05:07.000,31.6924223,39.0745854
166,4557_pl_afr_5,pl_afr_5,2015-07-05 13:35:07.000,2015-07-05 13:35:07.000,22.4798736,53.2297099
167,4556_pl_afr_5,pl_afr_5,2015-07-05 14:05:07.000,2015-07-05 14:05:07.000,22.4799144,53.229653
168,3951_pl_afr_5,pl_afr_5,2015-07-05 14:35:07.000,2015-07-05 14:35:07.000,31.7121657,39.0776363
169,4571_pl_afr_5,pl_afr_5,2015-07-05 15:05:07.000,2015-07-05 15:05:07.000,22.4822827,53.2299981
170,4570_pl_afr_5,pl_afr_5,2015-07-05 15:35:07.000,2015-07-05 15:35:07.000,22.4833673,53.2286406
171,4553_pl_afr_5,pl_afr_5,2015-07-05 16:05:07.000,2015-07-05 16:05:07.000,22.531234,53.2399629
172,4554_pl_afr_5,pl_afr_5,2015-07-05 16:35:07.000,2015-07-05 16:35:07.000,22.4856986,53.2304457
173,4557_pl_afr_5,pl_afr_5,2015-07-05 17:05:07.000,2015-07-05 17:05:07.000,22.4798513,53.2297106
174,4552_pl_afr_5,pl_afr_5,2015-07-05 17:35:07.000,2015-07-05 17:35:07.000,22.5313515,53.2399719
175,4552_pl_afr_5,pl_afr_5,2015-07-05 18:05:07.000,2015-07-05 18:05:07.000,22.5314373,53.2401428
176,4559_pl_afr_5,pl_afr_5,2015-07-05 18:35:07.000,2015-07-05 18:35:07.000,22.4822015,53.2299428
177,4556_pl_afr_5,pl_afr_5,2015-07-05 19:05:07.000,2015-07-05 19:05:07.000,22.4797931,53.2297044
178,4571_pl_afr_5,pl_afr_5,2015-07-05 19:35:07.000,2015-07-05 19:35:07.000,22.4823447,53.2299329
179,3955_pl_afr_5,pl_afr_5,2015-07-06 02:00:23.000,2015-07-06 02:00:23.000,22.6796602,53.8374261
180,4552_pl_afr_5,pl_afr_5,2015-07-06 02:35:06.000,2015-07-06 02:35:06.000,22.5312973,53.2399557
181,3955_pl_afr_5,pl_afr_5,2015-07-06 03:05:06.000,2015-07-06 03:05:06.000,22.6809577,53.8424748
182,4556_pl_afr_5,pl_afr_5,2015-07-06 03:35:06.000,2015-07-06 03:35:06.000,22.4798638,53.2296381
183,4571_pl_afr_5,pl_afr_5,2015-07-06 04:05:06.000,2015-07-06 04:05:06.000,22.4822263,53.2299447
184,3951_pl_afr_5,pl_afr_5,2015-07-06 04:35:06.000,2015-07-06 04:35:06.000,31.7255449,39.0917872
185,4552_pl_afr_5,pl_afr_5,2015-07-06 05:05:06.000,2015-07-06 05:05:06.000,22.5313554,53.2399748
186,4555_pl_afr_5,pl_afr_5,2015-07-06 05:35:06.000,2015-07-06 05:35:06.000,22.4856637,53.2304161
187,3955_pl_afr_5,pl_afr_5,2015-07-06 06:05:06.000,2015-07-06 06:05:06.000,22.6757065,53.8388921
188,4570_pl_afr_5,pl_afr_5,2015-07-06 06:35:06.000,2015-07-06 06:35:06.000,22.4821946,53.2299603
189,4570_pl_afr_5,pl_afr_5,2015-07-06 07:05:06.000,2015-07-06 07:05:06.000,22.4821471,53.2299706
190,4570_pl_afr_5,pl_afr_5,2015-07-06 07:35:06.000,2015-07-06 07:35:06.000,22.4822792,53.2299116
191,4571_pl_afr_5,pl_afr_5,2015-07-06 08:05:06.000,2015-07-06 08:05:06.000,22.4821795,53.2299945
192,4553_pl_afr_5,pl_afr_5,2015-07-06 08:35:06.000,2015-07-06 08:35:06.000,22.5312748,53.2399685
193,4570_pl_afr_5,pl_afr_5,2015-07-06 09:05:06.000,2015-07-06 09:05:06.000,22.4821798,53.230019
194,3951_pl_afr_5,pl_afr_5,2015-07-06 09:35:06.000,2015-07-06 09:35:06.000,31.7772408,39.1388777
