,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
1012,3955_afr_pl_4,afr_pl_4,2015-04-11 12:15:07.000,2015-04-11 12:15:07.000,33.1755917,37.1162044
1013,3955_afr_pl_4,afr_pl_4,2015-04-11 12:45:07.000,2015-04-11 12:45:07.000,33.1751176,37.1165683
1016,3955_afr_pl_4,afr_pl_4,2015-04-11 14:20:06.000,2015-04-11 14:20:06.000,33.1753089,37.1164327
1022,3955_afr_pl_4,afr_pl_4,2015-04-12 03:35:06.000,2015-04-12 03:35:06.000,33.1749372,37.1163977
1026,3955_afr_pl_4,afr_pl_4,2015-04-12 08:40:06.000,2015-04-12 08:40:06.000,33.1750951,37.1165423
1030,3955_afr_pl_4,afr_pl_4,2015-04-12 10:40:06.000,2015-04-12 10:40:06.000,33.1748761,37.1158192
1032,3955_afr_pl_4,afr_pl_4,2015-04-12 11:40:06.000,2015-04-12 11:40:06.000,33.1592626,37.1236686
1033,3955_afr_pl_4,afr_pl_4,2015-04-12 12:10:06.000,2015-04-12 12:10:06.000,33.1751582,37.1164191
1036,3955_afr_pl_4,afr_pl_4,2015-04-12 13:40:07.000,2015-04-12 13:40:07.000,33.1750621,37.1165636
1037,3955_afr_pl_4,afr_pl_4,2015-04-12 14:10:07.000,2015-04-12 14:10:07.000,33.1745872,37.11677
1040,3955_afr_pl_4,afr_pl_4,2015-04-12 15:40:07.000,2015-04-12 15:40:07.000,33.1745632,37.1168485
1044,3955_afr_pl_4,afr_pl_4,2015-04-12 18:40:07.000,2015-04-12 18:40:07.000,33.1745865,37.1166919
1045,3955_afr_pl_4,afr_pl_4,2015-04-12 19:15:06.000,2015-04-12 19:15:06.000,33.174579,37.1166686
1049,3955_afr_pl_4,afr_pl_4,2015-04-13 06:05:07.000,2015-04-13 06:05:07.000,33.174594,37.116838
1050,3955_afr_pl_4,afr_pl_4,2015-04-13 06:35:07.000,2015-04-13 06:35:07.000,33.1745125,37.1167759
1051,3955_afr_pl_4,afr_pl_4,2015-04-13 07:10:07.000,2015-04-13 07:10:07.000,33.1745898,37.1168266
1052,3955_afr_pl_4,afr_pl_4,2015-04-13 07:45:06.000,2015-04-13 07:45:06.000,33.1763035,37.113103
1060,3955_afr_pl_4,afr_pl_4,2015-04-13 14:45:06.000,2015-04-13 14:45:06.000,34.0264156,36.3321332
1068,3955_afr_pl_4,afr_pl_4,2015-04-14 04:05:06.000,2015-04-14 04:05:06.000,34.0234649,36.3306747
1072,3955_afr_pl_4,afr_pl_4,2015-04-14 08:10:07.000,2015-04-14 08:10:07.000,34.0568443,36.3470424
1074,3955_afr_pl_4,afr_pl_4,2015-04-14 09:45:06.000,2015-04-14 09:45:06.000,34.423067,36.6829161
1075,3955_afr_pl_4,afr_pl_4,2015-04-14 10:15:06.000,2015-04-14 10:15:06.000,34.5983535,36.8104777
1076,3955_afr_pl_4,afr_pl_4,2015-04-14 10:45:06.000,2015-04-14 10:45:06.000,34.7861041,36.8608585
1085,3955_afr_pl_4,afr_pl_4,2015-04-14 16:15:07.000,2015-04-14 16:15:07.000,36.3285874,36.4124296
1089,3955_afr_pl_4,afr_pl_4,2015-04-15 03:05:06.000,2015-04-15 03:05:06.000,36.3168715,36.4040708
1092,3955_afr_pl_4,afr_pl_4,2015-04-15 05:35:06.000,2015-04-15 05:35:06.000,36.3211678,36.4028192
1094,3955_afr_pl_4,afr_pl_4,2015-04-15 07:10:06.000,2015-04-15 07:10:06.000,36.3583044,36.2754285
1096,3955_afr_pl_4,afr_pl_4,2015-04-15 08:40:06.000,2015-04-15 08:40:06.000,36.4271842,36.0057623
1098,3955_afr_pl_4,afr_pl_4,2015-04-15 09:40:06.000,2015-04-15 09:40:06.000,36.4672721,35.8017438
1100,3955_afr_pl_4,afr_pl_4,2015-04-15 11:10:06.000,2015-04-15 11:10:06.000,36.5445412,35.4731079
1114,3955_afr_pl_4,afr_pl_4,2015-04-15 19:40:06.000,2015-04-15 19:40:06.000,36.6307117,34.8777652
1116,3955_afr_pl_4,afr_pl_4,2015-04-16 02:35:06.000,2015-04-16 02:35:06.000,36.6307167,34.8777422
1117,3955_afr_pl_4,afr_pl_4,2015-04-16 03:05:06.000,2015-04-16 03:05:06.000,36.621306,34.8929423
1118,3955_afr_pl_4,afr_pl_4,2015-04-16 04:05:06.000,2015-04-16 04:05:06.000,36.6096147,34.9225821
1119,3955_afr_pl_4,afr_pl_4,2015-04-16 04:35:06.000,2015-04-16 04:35:06.000,36.6040916,34.9217556
1120,3955_afr_pl_4,afr_pl_4,2015-04-16 05:35:06.000,2015-04-16 05:35:06.000,36.6115406,34.927042
1121,3955_afr_pl_4,afr_pl_4,2015-04-16 06:05:23.000,2015-04-16 06:05:23.000,36.60698,34.9480295
1126,3955_afr_pl_4,afr_pl_4,2015-04-16 08:40:06.000,2015-04-16 08:40:06.000,36.6016287,34.9500139
1128,3955_afr_pl_4,afr_pl_4,2015-04-16 10:10:06.000,2015-04-16 10:10:06.000,36.5970463,34.9491567
1130,3955_afr_pl_4,afr_pl_4,2015-04-16 11:10:06.000,2015-04-16 11:10:06.000,36.595612,34.9481576
1132,3955_afr_pl_4,afr_pl_4,2015-04-16 12:40:06.000,2015-04-16 12:40:06.000,36.5983662,34.9468262
1136,3955_afr_pl_4,afr_pl_4,2015-04-16 14:40:06.000,2015-04-16 14:40:06.000,36.5982078,34.9499492
1139,3955_afr_pl_4,afr_pl_4,2015-04-16 17:40:06.000,2015-04-16 17:40:06.000,36.6283886,34.8825737
1141,3955_afr_pl_4,afr_pl_4,2015-04-16 19:40:07.000,2015-04-16 19:40:07.000,36.6281395,34.8822111
1142,3955_afr_pl_4,afr_pl_4,2015-04-17 02:00:23.000,2015-04-17 02:00:23.000,36.6254893,34.8752419
1144,3955_afr_pl_4,afr_pl_4,2015-04-17 03:35:06.000,2015-04-17 03:35:06.000,36.6156221,34.8794856
1149,3955_afr_pl_4,afr_pl_4,2015-04-17 08:05:06.000,2015-04-17 08:05:06.000,36.6666874,34.9609676
1151,3955_afr_pl_4,afr_pl_4,2015-04-17 09:05:06.000,2015-04-17 09:05:06.000,36.658819,34.9622877
1155,3955_afr_pl_4,afr_pl_4,2015-04-17 13:05:07.000,2015-04-17 13:05:07.000,36.6045954,34.9560723
1156,3955_afr_pl_4,afr_pl_4,2015-04-17 13:35:07.000,2015-04-17 13:35:07.000,36.6021582,34.9535913
1160,3955_afr_pl_4,afr_pl_4,2015-04-17 16:10:06.000,2015-04-17 16:10:06.000,36.6304949,34.8857201
1163,3955_afr_pl_4,afr_pl_4,2015-04-17 17:40:06.000,2015-04-17 17:40:06.000,36.6304992,34.8857576
1164,3955_afr_pl_4,afr_pl_4,2015-04-17 18:10:06.000,2015-04-17 18:10:06.000,36.6304576,34.8857667
1166,3955_afr_pl_4,afr_pl_4,2015-04-17 19:10:07.000,2015-04-17 19:10:07.000,36.6305057,34.8857198
1167,3955_afr_pl_4,afr_pl_4,2015-04-17 19:40:07.000,2015-04-17 19:40:07.000,36.6305132,34.8857418
1177,3955_afr_pl_4,afr_pl_4,2015-04-18 10:15:06.000,2015-04-18 10:15:06.000,36.6086929,34.9552385
1179,3955_afr_pl_4,afr_pl_4,2015-04-18 11:45:06.000,2015-04-18 11:45:06.000,36.6046961,34.9509462
1180,3955_afr_pl_4,afr_pl_4,2015-04-18 12:15:06.000,2015-04-18 12:15:06.000,36.6043855,34.9519735
1185,3955_afr_pl_4,afr_pl_4,2015-04-18 17:15:07.000,2015-04-18 17:15:07.000,36.6304121,34.8780609
1186,3955_afr_pl_4,afr_pl_4,2015-04-18 17:45:21.000,2015-04-18 17:45:21.000,36.6304209,34.8780137
1188,3955_afr_pl_4,afr_pl_4,2015-04-19 02:00:23.000,2015-04-19 02:00:23.000,36.6304151,34.8779996
1191,3955_afr_pl_4,afr_pl_4,2015-04-19 03:35:06.000,2015-04-19 03:35:06.000,36.6023045,34.873966
1193,3955_afr_pl_4,afr_pl_4,2015-04-19 05:05:06.000,2015-04-19 05:05:06.000,36.6025682,34.8736011
1194,3955_afr_pl_4,afr_pl_4,2015-04-19 05:35:07.000,2015-04-19 05:35:07.000,36.5961646,34.8695799
1195,3955_afr_pl_4,afr_pl_4,2015-04-19 06:05:23.000,2015-04-19 06:05:23.000,36.5967463,34.8698068
