,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
104,3959_pl_afr_3,pl_afr_3,2014-07-03 17:35:07.000,2014-07-03 17:35:07,22.4822795,53.2300011,green_land
105,3957_pl_afr_3,pl_afr_3,2014-07-03 18:05:07.000,2014-07-03 18:05:07,22.4846391,53.2302978,green_land
106,3952_pl_afr_3,pl_afr_3,2014-07-03 18:35:07.000,2014-07-03 18:35:07,22.5560492,53.2311339,rural
107,3953_pl_afr_3,pl_afr_3,2014-07-03 19:05:07.000,2014-07-03 19:05:07,22.5562884,53.2310145,rural
108,3953_pl_afr_3,pl_afr_3,2014-07-03 19:35:07.000,2014-07-03 19:35:07,22.5562228,53.2310951,rural
109,3952_pl_afr_3,pl_afr_3,2014-07-03 20:12:06.000,2014-07-03 20:12:06,22.5560743,53.2310779,rural
110,3959_pl_afr_3,pl_afr_3,2014-07-04 02:00:23.000,2014-07-04 02:00:23,22.4821907,53.2299712,green_land
111,3957_pl_afr_3,pl_afr_3,2014-07-04 02:35:06.000,2014-07-04 02:35:06,22.4845977,53.2302565,green_land
112,3956_pl_afr_3,pl_afr_3,2014-07-04 03:05:06.000,2014-07-04 03:05:06,22.4846202,53.2303043,green_land
113,3953_pl_afr_3,pl_afr_3,2014-07-04 03:35:06.000,2014-07-04 03:35:06,22.5561386,53.2310233,rural
114,3959_pl_afr_3,pl_afr_3,2014-07-04 04:05:06.000,2014-07-04 04:05:06,22.4822409,53.2299717,green_land
115,3958_pl_afr_3,pl_afr_3,2014-07-04 04:35:06.000,2014-07-04 04:35:06,22.4822243,53.2299408,green_land
116,3951_pl_afr_3,pl_afr_3,2014-07-04 05:05:06.000,2014-07-04 05:05:06,22.5560867,53.2313101,rural
117,3951_pl_afr_3,pl_afr_3,2014-07-04 05:35:06.000,2014-07-04 05:35:06,22.5561453,53.2312931,rural
118,3952_pl_afr_3,pl_afr_3,2014-07-04 06:05:06.000,2014-07-04 06:05:06,22.5559296,53.23111,rural
119,3952_pl_afr_3,pl_afr_3,2014-07-04 06:35:06.000,2014-07-04 06:35:06,22.5562683,53.2310604,rural
120,3955_pl_afr_3,pl_afr_3,2014-07-04 07:05:06.000,2014-07-04 07:05:06,22.4870557,53.2305665,green_land
121,3957_pl_afr_3,pl_afr_3,2014-07-04 07:35:06.000,2014-07-04 07:35:06,22.484605,53.2303018,green_land
122,3953_pl_afr_3,pl_afr_3,2014-07-04 08:05:06.000,2014-07-04 08:05:06,22.5560781,53.2310621,rural
123,3957_pl_afr_3,pl_afr_3,2014-07-04 08:35:06.000,2014-07-04 08:35:06,22.4845645,53.2302603,green_land
