,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
90,3955_afr_pl_4,afr_pl_4,2015-04-11 06:35:07.000,2015-04-11 06:35:07.000,33.1926681,37.1939761,rural
91,3955_afr_pl_4,afr_pl_4,2015-04-11 07:05:07.000,2015-04-11 07:05:07.000,33.1773597,37.1146664,developed_land
92,3955_afr_pl_4,afr_pl_4,2015-04-11 08:10:06.000,2015-04-11 08:10:06.000,33.1758939,37.1157467,developed_land
93,3955_afr_pl_4,afr_pl_4,2015-04-11 09:40:07.000,2015-04-11 09:40:07.000,33.1751546,37.1167225,developed_land
94,3955_afr_pl_4,afr_pl_4,2015-04-11 10:10:07.000,2015-04-11 10:10:07.000,33.1750858,37.1165694,developed_land
95,3955_afr_pl_4,afr_pl_4,2015-04-11 10:40:07.000,2015-04-11 10:40:07.000,33.1750415,37.1166255,developed_land
96,3955_afr_pl_4,afr_pl_4,2015-04-11 12:15:07.000,2015-04-11 12:15:07.000,33.1755917,37.1162044,developed_land
97,3955_afr_pl_4,afr_pl_4,2015-04-11 12:45:07.000,2015-04-11 12:45:07.000,33.1751176,37.1165683,developed_land
98,3955_afr_pl_4,afr_pl_4,2015-04-11 14:20:06.000,2015-04-11 14:20:06.000,33.1753089,37.1164327,developed_land
99,3955_afr_pl_4,afr_pl_4,2015-04-12 03:35:06.000,2015-04-12 03:35:06.000,33.1749372,37.1163977,developed_land
100,3955_afr_pl_4,afr_pl_4,2015-04-12 08:40:06.000,2015-04-12 08:40:06.000,33.1750951,37.1165423,developed_land
101,3955_afr_pl_4,afr_pl_4,2015-04-12 10:40:06.000,2015-04-12 10:40:06.000,33.1748761,37.1158192,developed_land
102,3955_afr_pl_4,afr_pl_4,2015-04-12 11:40:06.000,2015-04-12 11:40:06.000,33.1592626,37.1236686,developed_land
103,3955_afr_pl_4,afr_pl_4,2015-04-12 12:10:06.000,2015-04-12 12:10:06.000,33.1751582,37.1164191,developed_land
104,3955_afr_pl_4,afr_pl_4,2015-04-12 13:40:07.000,2015-04-12 13:40:07.000,33.1750621,37.1165636,developed_land
105,3955_afr_pl_4,afr_pl_4,2015-04-12 14:10:07.000,2015-04-12 14:10:07.000,33.1745872,37.11677,developed_land
106,3955_afr_pl_4,afr_pl_4,2015-04-12 15:40:07.000,2015-04-12 15:40:07.000,33.1745632,37.1168485,developed_land
107,3955_afr_pl_4,afr_pl_4,2015-04-12 18:40:07.000,2015-04-12 18:40:07.000,33.1745865,37.1166919,developed_land
108,3955_afr_pl_4,afr_pl_4,2015-04-12 19:15:06.000,2015-04-12 19:15:06.000,33.174579,37.1166686,developed_land
109,3955_afr_pl_4,afr_pl_4,2015-04-13 06:05:07.000,2015-04-13 06:05:07.000,33.174594,37.116838,developed_land
110,3955_afr_pl_4,afr_pl_4,2015-04-13 06:35:07.000,2015-04-13 06:35:07.000,33.1745125,37.1167759,developed_land
111,3955_afr_pl_4,afr_pl_4,2015-04-13 07:10:07.000,2015-04-13 07:10:07.000,33.1745898,37.1168266,developed_land
112,3955_afr_pl_4,afr_pl_4,2015-04-13 07:45:06.000,2015-04-13 07:45:06.000,33.1763035,37.113103,developed_land
113,3955_afr_pl_4,afr_pl_4,2015-04-13 14:45:06.000,2015-04-13 14:45:06.000,34.0264156,36.3321332,other
114,3955_afr_pl_4,afr_pl_4,2015-04-14 04:05:06.000,2015-04-14 04:05:06.000,34.0234649,36.3306747,other
115,3955_afr_pl_4,afr_pl_4,2015-04-14 08:10:07.000,2015-04-14 08:10:07.000,34.0568443,36.3470424,developed_land
116,3955_afr_pl_4,afr_pl_4,2015-04-14 09:45:06.000,2015-04-14 09:45:06.000,34.423067,36.6829161,developed_land
117,3955_afr_pl_4,afr_pl_4,2015-04-14 10:15:06.000,2015-04-14 10:15:06.000,34.5983535,36.8104777,rural
118,3955_afr_pl_4,afr_pl_4,2015-04-14 10:45:06.000,2015-04-14 10:45:06.000,34.7861041,36.8608585,developed_land
119,3955_afr_pl_4,afr_pl_4,2015-04-14 16:15:07.000,2015-04-14 16:15:07.000,36.3285874,36.4124296,other
120,3955_afr_pl_4,afr_pl_4,2015-04-15 03:05:06.000,2015-04-15 03:05:06.000,36.3168715,36.4040708,other
121,3955_afr_pl_4,afr_pl_4,2015-04-15 05:35:06.000,2015-04-15 05:35:06.000,36.3211678,36.4028192,other
122,3955_afr_pl_4,afr_pl_4,2015-04-15 07:10:06.000,2015-04-15 07:10:06.000,36.3583044,36.2754285,developed_land
123,3955_afr_pl_4,afr_pl_4,2015-04-15 08:40:06.000,2015-04-15 08:40:06.000,36.4271842,36.0057623,developed_land
124,3955_afr_pl_4,afr_pl_4,2015-04-15 09:40:06.000,2015-04-15 09:40:06.000,36.4672721,35.8017438,rural
125,3955_afr_pl_4,afr_pl_4,2015-04-15 11:10:06.000,2015-04-15 11:10:06.000,36.5445412,35.4731079,rural
126,3955_afr_pl_4,afr_pl_4,2015-04-15 19:40:06.000,2015-04-15 19:40:06.000,36.6307117,34.8777652,green_land
127,3955_afr_pl_4,afr_pl_4,2015-04-16 02:35:06.000,2015-04-16 02:35:06.000,36.6307167,34.8777422,green_land
128,3955_afr_pl_4,afr_pl_4,2015-04-16 03:05:06.000,2015-04-16 03:05:06.000,36.621306,34.8929423,rural
129,3955_afr_pl_4,afr_pl_4,2015-04-16 04:05:06.000,2015-04-16 04:05:06.000,36.6096147,34.9225821,developed_land
130,3955_afr_pl_4,afr_pl_4,2015-04-16 04:35:06.000,2015-04-16 04:35:06.000,36.6040916,34.9217556,developed_land
131,3955_afr_pl_4,afr_pl_4,2015-04-16 05:35:06.000,2015-04-16 05:35:06.000,36.6115406,34.927042,water
132,3955_afr_pl_4,afr_pl_4,2015-04-16 06:05:23.000,2015-04-16 06:05:23.000,36.60698,34.9480295,developed_land
133,3955_afr_pl_4,afr_pl_4,2015-04-16 08:40:06.000,2015-04-16 08:40:06.000,36.6016287,34.9500139,developed_land
134,3955_afr_pl_4,afr_pl_4,2015-04-16 10:10:06.000,2015-04-16 10:10:06.000,36.5970463,34.9491567,developed_land
135,3955_afr_pl_4,afr_pl_4,2015-04-16 11:10:06.000,2015-04-16 11:10:06.000,36.595612,34.9481576,developed_land
136,3955_afr_pl_4,afr_pl_4,2015-04-16 12:40:06.000,2015-04-16 12:40:06.000,36.5983662,34.9468262,developed_land
137,3955_afr_pl_4,afr_pl_4,2015-04-16 14:40:06.000,2015-04-16 14:40:06.000,36.5982078,34.9499492,developed_land
138,3955_afr_pl_4,afr_pl_4,2015-04-16 17:40:06.000,2015-04-16 17:40:06.000,36.6283886,34.8825737,green_land
139,3955_afr_pl_4,afr_pl_4,2015-04-16 19:40:07.000,2015-04-16 19:40:07.000,36.6281395,34.8822111,green_land
140,3955_afr_pl_4,afr_pl_4,2015-04-17 02:00:23.000,2015-04-17 02:00:23.000,36.6254893,34.8752419,rural
141,3955_afr_pl_4,afr_pl_4,2015-04-17 03:35:06.000,2015-04-17 03:35:06.000,36.6156221,34.8794856,rural
142,3955_afr_pl_4,afr_pl_4,2015-04-17 08:05:06.000,2015-04-17 08:05:06.000,36.6666874,34.9609676,developed_land
143,3955_afr_pl_4,afr_pl_4,2015-04-17 09:05:06.000,2015-04-17 09:05:06.000,36.658819,34.9622877,developed_land
144,3955_afr_pl_4,afr_pl_4,2015-04-17 13:05:07.000,2015-04-17 13:05:07.000,36.6045954,34.9560723,developed_land
145,3955_afr_pl_4,afr_pl_4,2015-04-17 13:35:07.000,2015-04-17 13:35:07.000,36.6021582,34.9535913,developed_land
146,3955_afr_pl_4,afr_pl_4,2015-04-17 16:10:06.000,2015-04-17 16:10:06.000,36.6304949,34.8857201,green_land
147,3955_afr_pl_4,afr_pl_4,2015-04-17 17:40:06.000,2015-04-17 17:40:06.000,36.6304992,34.8857576,green_land
148,3955_afr_pl_4,afr_pl_4,2015-04-17 18:10:06.000,2015-04-17 18:10:06.000,36.6304576,34.8857667,green_land
149,3955_afr_pl_4,afr_pl_4,2015-04-17 19:10:07.000,2015-04-17 19:10:07.000,36.6305057,34.8857198,green_land
150,3955_afr_pl_4,afr_pl_4,2015-04-17 19:40:07.000,2015-04-17 19:40:07.000,36.6305132,34.8857418,green_land
151,3955_afr_pl_4,afr_pl_4,2015-04-18 10:15:06.000,2015-04-18 10:15:06.000,36.6086929,34.9552385,developed_land
152,3955_afr_pl_4,afr_pl_4,2015-04-18 11:45:06.000,2015-04-18 11:45:06.000,36.6046961,34.9509462,developed_land
